Satellite, Latitude, Longitude, Altitude
STARLINK-3551, 52.179271, -38.543433, 545.17
STARLINK-3536, 44.136974, -99.042430, 543.43
STARLINK-3547, 15.772466, 22.654327, 539.61
STARLINK-3519, 13.719969, 18.014160, 493.11
STARLINK-3549, -0.222694, 34.943385, 540.40
STARLINK-3587, 30.966995, 8.276627, 540.97
STARLINK-3579, -31.304370, 61.661414, 550.10
STARLINK-3595, -16.195941, 47.250546, 544.46
STARLINK-3594, -44.205472, 81.100266, 555.36
STARLINK-3593, 44.045532, -10.991670, 543.53
STARLINK-3598, -52.258713, 108.649139, 558.74
STARLINK-3597, -52.186630, 141.413553, 558.93
STARLINK-3700, -46.810205, -173.694987, 558.95
STARLINK-3694, 48.614652, 13.437993, 551.89
STARLINK-3692, -34.409340, -151.688482, 553.88
STARLINK-3704, 53.202168, -17.658890, 552.89
STARLINK-3691, 37.536306, 36.424060, 549.48
STARLINK-3689, 52.171719, -15.581739, 543.45
STARLINK-3697, -41.022385, -158.515274, 561.67
STARLINK-3675, -6.706683, -125.929773, 544.57
STARLINK-3690, 43.702976, -71.696701, 550.74
STARLINK-3696, 23.223917, 52.777173, 547.38
STARLINK-3699, -45.091076, -162.139827, 563.32
STARLINK-3681, 16.154342, 50.070624, 546.90
STARLINK-3680, -44.301973, -163.999358, 562.87
STARLINK-3677, -32.647724, -142.077432, 557.94
STARLINK-3669, 31.227371, 35.569666, 548.41
STARLINK-3671, 14.274728, -102.489307, 547.28
STARLINK-3679, -17.600505, -127.244144, 552.53
STARLINK-3672, 29.540783, -88.380026, 548.53
STARLINK-3674, 48.412425, 4.722402, 547.01
STARLINK-3663, -51.094523, 141.688052, 554.51
STARLINK-3660, 27.442859, 32.072336, 540.44
STARLINK-3666, -12.097733, 83.970235, 543.28
STARLINK-3656, 43.967318, 28.947681, 543.30
STARLINK-3649, -44.198561, 121.085292, 555.49
STARLINK-3635, 15.758653, 62.662850, 539.53
STARLINK-3650, -52.263332, 148.673304, 558.86
STARLINK-3655, -0.219115, 74.947211, 540.87
STARLINK-3664, -20.044034, -120.878090, 545.88
STARLINK-3651, -27.533085, 97.594515, 548.42
STARLINK-3645, 30.861817, 48.239090, 540.96
STARLINK-3644, -15.928733, -117.476533, 544.57
STARLINK-3640, 52.264397, -31.312373, 545.26
STARLINK-3642, 0.054130, -105.183760, 540.82
STARLINK-3657, 7.820365, 48.915597, 539.98
STARLINK-3652, 31.196852, -78.463980, 541.24
STARLINK-3643, -38.161317, 90.532641, 552.75
STARLINK-3648, 52.175037, 1.488116, 545.18
STARLINK-3647, -49.060635, 113.781919, 557.26
STARLINK-3636, -8.274053, 60.983683, 542.50
STARLINK-3538, -53.365976, 145.054728, 558.91
STARLINK-3589, -23.930773, 74.044264, 546.56
STARLINK-3618, 49.028418, -66.325349, 544.45
STARLINK-3667, -48.911823, 176.256895, 557.17
STARLINK-3653, 23.500152, 35.825857, 540.17
STARLINK-3659, 53.072599, -43.573829, 545.37
STARLINK-3668, 53.366147, -34.974703, 545.45
STARLINK-3654, 50.841404, -11.106209, 544.98
STARLINK-3537, -49.117653, 73.723769, 557.63
STARLINK-3722, 50.768337, 59.173969, 544.89
STARLINK-3712, 11.808612, 115.833818, 539.68
STARLINK-3713, 41.017358, 84.476566, 542.82
STARLINK-3716, 27.296377, 102.212246, 540.39
STARLINK-3673, -16.042048, 137.133007, 544.32
STARLINK-3714, -4.255778, 127.950574, 541.31
STARLINK-3701, -46.807742, 177.155481, 556.62
STARLINK-3717, 0.066001, -65.177953, 540.67
STARLINK-3665, -34.843958, 155.953360, 551.48
STARLINK-3702, -53.094353, -153.259907, 559.01
STARLINK-3703, -20.028326, 140.697091, 545.79
STARLINK-3709, -50.836979, -179.305052, 558.28
STARLINK-3705, 31.185470, -38.475801, 541.07
STARLINK-3706, 50.813764, 0.582381, 544.89
STARLINK-3670, -27.426924, -77.922446, 548.45
STARLINK-3658, 52.179179, 41.458074, 545.23
STARLINK-3698, 44.152941, -19.012409, 543.46
STARLINK-3687, 52.253456, 8.612222, 545.33
STARLINK-3708, 15.750831, 102.670459, 539.75
STARLINK-3734, 43.951370, 68.982301, 543.50
STARLINK-3736, -16.218457, 127.266916, 544.44
STARLINK-3737, 30.947666, 88.297138, 540.92
STARLINK-3685, -44.208466, 161.106835, 555.51
STARLINK-3735, -0.239932, 114.955320, 540.82
STARLINK-3738, -52.179969, -138.555214, 558.84
STARLINK-3743, -31.336802, 141.697377, 549.98
STARLINK-3558, -31.082933, -91.856533, 550.12
STARLINK-3534, -52.263879, -171.307031, 558.88
STARLINK-3678, 41.232298, -34.552245, 542.80
STARLINK-3726, -44.022501, -111.167735, 555.40
STARLINK-3725, 37.938578, 69.279578, 542.23
STARLINK-3684, -15.928944, -77.479080, 544.47
STARLINK-3727, 46.584471, 52.970860, 544.02
STARLINK-3732, 50.882392, -9.098785, 544.87
STARLINK-3715, 34.477977, 74.068678, 541.53
STARLINK-3661, 3.797079, 101.946017, 540.10
STARLINK-3711, -12.257068, 114.072338, 543.19
STARLINK-3718, 19.684098, 89.346522, 539.65
STARLINK-3707, -41.323680, 145.603401, 554.12
STARLINK-3721, -27.680081, 127.734324, 548.52
STARLINK-3729, -49.007139, -134.040430, 557.47
STARLINK-3720, -50.906950, 171.009188, 558.30
STARLINK-3733, -34.573748, -106.052503, 551.39
STARLINK-3723, -53.056925, -156.649317, 559.06
STARLINK-3730, 16.024391, -52.893063, 539.65
STARLINK-3682, -19.819207, -90.767265, 545.83
STARLINK-3810, -8.167907, -41.338325, 542.23
STARLINK-3761, -3.966027, -38.226355, 541.33
STARLINK-3786, -19.847724, -50.793240, 545.66
STARLINK-3795, 12.092356, -26.056331, 539.59
STARLINK-3740, 27.543713, -12.403126, 540.59
STARLINK-3739, 41.241301, 5.461457, 542.93
STARLINK-3748, 50.909912, 31.023642, 545.75
STARLINK-3746, 3.747986, 141.909487, 540.21
STARLINK-3791, 53.050680, 63.441378, 545.29
STARLINK-3804, 34.469572, 114.111030, 541.68
STARLINK-3788, 46.584490, 92.974167, 543.99
STARLINK-3781, 23.711526, 125.754570, 540.13
STARLINK-3782, -41.378264, -85.762691, 554.20
STARLINK-3790, -12.276471, 154.091274, 543.51
STARLINK-3784, 19.687434, 129.347639, 539.93
STARLINK-3778, -27.674190, 167.731392, 548.56
STARLINK-3780, -41.324001, -174.391732, 554.25
STARLINK-3764, -46.667738, -87.238394, 556.60
STARLINK-3779, -23.809158, 163.932776, 547.06
STARLINK-3783, -23.687939, -64.261923, 546.97
STARLINK-3789, -50.894398, -149.041591, 558.18
STARLINK-3561, 8.084222, -39.159080, 539.76
STARLINK-3775, -53.058401, -116.667114, 559.06
STARLINK-3802, 38.061130, -9.612346, 542.20
STARLINK-3822, -34.652097, -66.151995, 551.32
STARLINK-3776, 49.023764, 13.662104, 544.53
STARLINK-3751, -7.998441, -51.220312, 542.15
STARLINK-3772, 41.150897, 94.246237, 542.78
STARLINK-3773, 6.680268, 122.568436, 512.85
STARLINK-3753, 23.518516, 115.893329, 540.04
STARLINK-3771, 53.072639, 36.433487, 545.45
STARLINK-3777, 7.821010, 128.913658, 539.79
STARLINK-3765, 48.882542, 76.362375, 544.60
STARLINK-3766, -38.188929, 170.572947, 552.93
STARLINK-3758, 37.824496, 99.516511, 542.21
STARLINK-3760, 53.363845, 45.064074, 545.47
STARLINK-3759, -23.964187, 154.074576, 547.20
STARLINK-3769, -48.927105, -103.787995, 557.59
STARLINK-3768, -8.260228, 140.972753, 542.26
STARLINK-3564, -11.983488, -64.304887, 543.27
STARLINK-3742, -53.365054, -134.898912, 559.28
STARLINK-3744, 4.095796, -52.171942, 540.25
STARLINK-3724, -49.044729, -166.162537, 557.66
STARLINK-3747, 19.967320, -39.548065, 539.74
STARLINK-3755, -37.934907, -80.646236, 552.82
STARLINK-3756, 34.728039, -24.197992, 541.63
STARLINK-3688, 46.743973, -2.942862, 543.98
STARLINK-3750, 53.097064, 26.776422, 545.35
STARLINK-3752, -41.097970, -95.712453, 554.19
STARLINK-3749, -50.787956, -120.917561, 558.27
STARLINK-3889, -11.942757, 55.727025, 543.26
STARLINK-3831, -52.242548, -8.961215, 558.61
STARLINK-3847, -41.107966, 24.322208, 554.08
STARLINK-3880, 4.079197, 67.813461, 540.09
STARLINK-3814, 19.987421, 80.463891, 539.99
STARLINK-3823, 11.701803, -124.287010, 539.67
STARLINK-3797, -27.429075, 42.075270, 548.48
STARLINK-3815, -41.841119, -100.770506, 499.54
STARLINK-3792, -50.714326, -0.935014, 558.23
STARLINK-3818, -44.017143, 8.847996, 555.42
STARLINK-3843, 50.759263, 179.171110, 544.87
STARLINK-3850, -52.200935, -18.566030, 558.86
STARLINK-3849, -53.093955, -33.304768, 559.32
STARLINK-3851, -16.005572, 42.528832, 544.46
STARLINK-3852, -12.061312, -115.919938, 543.15
STARLINK-3812, 11.916222, 63.812549, 539.56
STARLINK-3826, -34.766202, 23.713090, 551.33
STARLINK-3829, 44.144546, 100.964245, 543.41
STARLINK-3819, 0.045951, 54.809575, 540.78
STARLINK-3754, 52.267993, 128.696898, 545.24
STARLINK-3838, 30.945888, -151.697232, 541.17
STARLINK-3807, 52.179111, 161.473694, 545.16
STARLINK-3876, -16.245504, -112.712888, 544.51
STARLINK-3877, 43.958754, -171.031029, 543.44
STARLINK-3801, -0.249249, -125.011249, 540.55
STARLINK-3821, 15.757084, -137.334404, 539.72
STARLINK-3837, -52.255683, -51.381240, 558.88
STARLINK-3853, 3.917436, -128.132788, 540.30
STARLINK-3824, -46.615892, -7.099873, 556.55
STARLINK-3728, -31.350014, -98.290196, 550.18
STARLINK-3848, -34.566942, 13.960222, 551.31
STARLINK-3830, -44.204480, -78.907568, 555.47
STARLINK-3820, 27.575033, 67.538115, 540.24
STARLINK-3874, -53.056470, -36.603323, 559.06
STARLINK-3808, 12.078722, 53.932078, 539.62
STARLINK-3817, -19.854419, 29.201560, 545.43
STARLINK-3834, 50.878936, 110.873485, 544.82
STARLINK-3841, -3.995439, 41.799571, 541.31
STARLINK-3827, 23.634676, 63.775157, 540.04
STARLINK-3798, 37.969486, 80.256339, 542.24
STARLINK-3796, 53.051814, 143.453148, 545.44
STARLINK-3550, 19.663709, -150.632654, 539.86
STARLINK-3762, 34.495435, -165.949148, 541.65
STARLINK-3785, 46.601594, 172.936602, 543.85
STARLINK-3767, 3.759603, -138.023586, 540.26
STARLINK-3805, 41.176121, 85.566942, 542.93
STARLINK-3806, -27.672366, -112.276393, 548.47
STARLINK-3800, -12.239170, -125.943085, 543.27
STARLINK-3793, -37.926122, -0.599033, 552.74
STARLINK-3803, -41.300367, -94.441403, 554.07
STARLINK-3799, -50.913138, -68.959489, 558.17
STARLINK-3811, 37.825775, 179.548853, 542.29
STARLINK-3870, -3.967490, -78.180238, 541.21
STARLINK-3909, -46.602670, -127.199973, 556.58
STARLINK-3872, 27.541364, -52.406943, 540.53
STARLINK-3888, 12.101645, -66.049432, 539.70
STARLINK-3890, 37.946415, -39.783518, 542.20
STARLINK-3896, 48.950934, -16.581152, 544.39
STARLINK-3899, 53.054162, 23.370851, 545.29
STARLINK-3898, 48.967529, 46.075450, 544.38
STARLINK-3856, -8.290993, 100.997112, 542.21
STARLINK-3865, -38.186478, 130.520986, 553.01
STARLINK-3900, -20.097038, 100.563124, 545.77
STARLINK-3903, -34.678410, 125.745619, 551.56
STARLINK-3885, -34.813817, 115.911502, 551.36
STARLINK-3904, -23.930733, 114.043996, 547.10
STARLINK-3863, -46.809475, 137.158029, 556.57
STARLINK-3840, -52.730374, -166.570596, 523.47
STARLINK-3873, -49.072979, 153.826165, 557.52
STARLINK-3864, -23.667555, -104.244191, 546.99
STARLINK-3828, -48.918410, -143.759562, 557.53
STARLINK-3859, 8.109538, -79.142723, 539.80
STARLINK-3862, -41.218567, -125.860761, 554.15
STARLINK-3881, 23.800541, -66.079242, 539.99
STARLINK-3879, -7.999604, -91.223185, 542.12
STARLINK-3855, -52.227608, -168.870852, 558.80
STARLINK-3882, -53.365382, -174.963036, 559.41
STARLINK-3835, 0.056385, 84.975091, 540.52
STARLINK-3860, -53.097931, 166.785984, 559.15
STARLINK-3825, 49.029764, -26.324842, 544.50
STARLINK-3878, -11.975607, -104.300436, 543.16
STARLINK-3839, 53.365972, 5.024628, 545.46
STARLINK-3842, 38.097254, -49.565372, 542.22
STARLINK-3813, 19.948008, -79.566925, 539.70
STARLINK-3875, -27.423025, -117.919858, 548.54
STARLINK-3887, 48.879483, 36.371317, 544.52
STARLINK-3913, 4.063698, -92.196072, 539.99
STARLINK-3918, 23.511173, 75.900055, 540.22
STARLINK-3902, -41.106897, -135.573416, 554.01
STARLINK-3892, 7.790747, 88.936707, 539.62
STARLINK-3923, 37.843566, 59.488335, 542.14
STARLINK-3914, 53.096520, -13.238850, 545.25
STARLINK-3908, 34.715377, -64.215000, 541.50
STARLINK-3916, 41.006467, 44.496861, 542.97
STARLINK-3883, 46.772619, -42.937532, 544.03
STARLINK-3857, -4.262468, 87.952673, 541.31
STARLINK-3905, 50.767186, 19.179737, 544.87
STARLINK-3871, -5.977480, -104.690295, 541.60
STARLINK-3884, 27.295266, 62.211951, 540.48
STARLINK-3925, -52.180590, -178.546671, 558.83
STARLINK-3894, 11.787796, 75.849030, 539.80
STARLINK-3866, -44.007797, -151.133799, 555.39
STARLINK-3907, -50.741223, -160.909293, 558.09
STARLINK-3912, -31.073945, -131.817246, 550.10
STARLINK-3861, 16.100453, -92.947869, 539.80
STARLINK-3951, -41.166765, -55.635874, 554.33
STARLINK-3952, -11.976423, -24.295813, 543.14
STARLINK-3958, 4.069071, -12.188859, 540.12
STARLINK-3964, 19.933151, 0.421568, 539.88
STARLINK-3897, 27.183203, 142.136460, 540.33
STARLINK-3933, 53.100026, 66.798729, 545.32
STARLINK-3757, 46.782365, 37.087255, 544.03
STARLINK-3940, 41.018532, 124.516779, 543.04
STARLINK-3845, -32.857822, -38.922695, 550.60
STARLINK-3937, 11.786009, 155.852947, 539.82
STARLINK-3926, 50.758383, 99.226699, 544.86
STARLINK-3944, -1.952067, -11.661855, 541.06
STARLINK-3948, -31.094260, -42.096975, 549.92
STARLINK-3869, -17.876442, -24.081338, 544.95
STARLINK-3931, -50.794297, -80.941212, 558.33
STARLINK-3935, -4.284457, 167.971830, 541.59
STARLINK-3965, -46.812993, -142.829450, 556.65
STARLINK-3969, -20.125869, -179.408630, 545.77
STARLINK-3966, -34.772932, -163.983364, 551.57
STARLINK-3858, 34.897328, 15.682185, 541.58
STARLINK-3770, 14.089071, 0.534237, 539.61
STARLINK-3949, -50.674454, -139.093909, 518.43
STARLINK-3763, -53.224715, -129.319463, 537.67
STARLINK-3943, -27.442111, -37.934470, 548.59
STARLINK-3954, -31.048669, -51.815530, 550.08
STARLINK-3953, -52.232685, -131.347162, 558.76
STARLINK-3956, -15.965858, -37.504369, 544.15
STARLINK-3955, 51.629319, 59.682872, 545.06
STARLINK-3957, 16.052220, -12.867030, 539.73
STARLINK-3942, 42.718877, 33.138489, 543.17
STARLINK-3959, 53.292477, 84.002222, 545.39
STARLINK-3911, 0.031740, -25.197409, 540.53
STARLINK-3938, -29.525304, -165.315490, 549.29
STARLINK-3929, 31.187415, 1.529697, 540.94
STARLINK-3930, 52.169947, 81.526270, 545.13
STARLINK-3927, 44.133365, 20.950572, 543.52
STARLINK-3924, 43.958904, 108.965429, 543.37
STARLINK-3901, 52.247868, 48.576704, 545.04
STARLINK-3920, 30.964428, 128.280700, 540.91
STARLINK-3932, 3.937955, 151.843365, 540.21
STARLINK-3836, -51.661818, -120.129473, 558.59
STARLINK-3833, -42.786137, -146.731498, 555.04
STARLINK-3893, -45.385016, -59.126143, 555.94
STARLINK-3919, -53.295352, -96.078450, 559.14
STARLINK-3915, -16.203096, 167.254296, 544.43
STARLINK-3886, 15.752805, 142.671147, 539.50
STARLINK-3895, -31.304416, -178.339753, 550.04
STARLINK-3922, -0.220522, 154.941245, 540.70
STARLINK-3906, -52.178999, -98.576145, 558.84
STARLINK-3910, -44.223899, -158.861132, 555.46
STARLINK-3867, -4.045003, -28.379616, 541.34
STARLINK-3917, -44.018117, -71.155507, 555.45
STARLINK-4019, 53.280260, -125.742969, 545.45
STARLINK-4024, 15.858358, -57.314664, 539.63
STARLINK-4026, -52.182888, 61.426851, 558.77
STARLINK-4027, -44.226970, 1.145491, 555.43
STARLINK-4012, -52.263072, 28.689630, 558.78
STARLINK-4016, -20.001061, 119.079657, 545.69
STARLINK-4013, -44.005753, 88.863796, 555.42
STARLINK-4000, -36.485018, -7.085588, 552.11
STARLINK-3928, -31.074809, 108.149569, 549.97
STARLINK-3947, 25.563475, -61.051564, 540.29
STARLINK-3979, 0.084263, 134.836526, 540.57
STARLINK-3997, 44.161782, -179.040999, 543.41
STARLINK-3998, 36.162137, -73.147011, 541.87
STARLINK-3980, 5.809584, -44.564581, 539.99
STARLINK-4002, 16.052328, 147.128475, 539.68
STARLINK-3982, 53.052213, -136.593449, 545.37
STARLINK-4011, -10.285227, -32.470742, 542.77
STARLINK-4015, 34.477542, -85.931876, 541.65
STARLINK-3996, 3.777808, -58.039961, 540.26
STARLINK-3983, 19.655225, -70.627703, 539.78
STARLINK-3741, -12.281551, -45.919545, 543.30
STARLINK-3975, -25.829926, -19.129468, 547.77
STARLINK-3984, -41.402718, -14.256618, 554.24
STARLINK-4008, 39.681626, 177.869426, 542.40
STARLINK-3986, -50.898724, 10.978124, 558.39
STARLINK-4009, -23.814453, -36.083447, 547.17
STARLINK-3988, -53.053082, 43.385633, 559.11
STARLINK-3990, -27.705705, -32.240033, 548.55
STARLINK-3992, -19.773875, 109.267743, 545.60
STARLINK-4001, 50.015523, -157.761658, 544.68
STARLINK-4022, 12.121906, 133.925158, 539.64
STARLINK-3989, -46.630647, 72.849441, 556.45
STARLINK-3794, 7.895891, 130.703132, 539.66
STARLINK-3995, -34.580686, 93.936061, 551.28
STARLINK-3994, 50.889123, -169.071557, 544.85
STARLINK-3974, -3.968290, 121.844945, 541.33
STARLINK-3978, 7.807917, -71.079992, 539.80
STARLINK-3967, 27.550703, 147.599467, 540.58
STARLINK-3961, -8.271730, -59.021096, 542.18
STARLINK-3941, 41.247516, 165.470829, 542.86
STARLINK-3968, -49.060761, -6.216800, 557.52
STARLINK-3977, 23.510033, -84.072768, 540.07
STARLINK-3991, 12.058489, -74.164948, 539.64
STARLINK-3971, -23.960664, -45.929767, 547.04
STARLINK-3963, -12.135110, 105.545121, 543.09
STARLINK-3985, -38.176257, -29.447538, 552.88
STARLINK-3973, -48.949048, 56.243552, 557.34
STARLINK-3832, -53.365081, 25.126625, 559.18
STARLINK-3846, -23.733613, 95.796749, 547.04
STARLINK-3854, -37.945415, 79.336241, 552.68
STARLINK-3868, 53.364509, -154.928810, 545.36
STARLINK-3891, -53.089592, 6.775885, 559.14
STARLINK-4004, 51.600391, 120.052989, 545.07
STARLINK-4084, -52.672249, -92.718933, 559.10
STARLINK-4082, 53.304312, 95.860561, 545.57
STARLINK-3960, 49.882310, 127.795789, 544.72
STARLINK-4081, 39.446473, 152.062221, 542.43
STARLINK-4042, 25.441774, 169.064462, 540.37
STARLINK-4044, -6.283465, -165.527345, 541.83
STARLINK-4037, -22.066953, -152.678597, 546.47
STARLINK-4070, 9.783678, -177.589889, 539.96
STARLINK-4064, -53.304296, -84.079976, 559.20
STARLINK-4079, 48.055145, 65.221785, 544.30
STARLINK-4076, -49.926375, -52.328728, 557.88
STARLINK-4067, -48.000388, -114.548432, 557.23
STARLINK-3972, -9.996283, 2.247935, 542.85
STARLINK-4075, -36.525038, -136.738863, 552.40
STARLINK-4071, 6.110180, 14.344192, 539.86
STARLINK-4073, -39.564348, -28.125176, 553.57
STARLINK-3976, 36.407354, 43.029981, 541.89
STARLINK-3936, -25.580235, -11.071997, 547.63
STARLINK-3934, 45.489606, 48.925274, 543.71
STARLINK-4006, 21.928664, 27.195687, 539.94
STARLINK-4028, 51.540769, 110.354366, 545.15
STARLINK-4074, 1.996521, 1.371130, 540.35
STARLINK-4031, 13.788664, 169.266419, 539.74
STARLINK-3774, -18.262814, -166.248558, 545.09
STARLINK-4068, -2.235246, -178.557837, 541.05
STARLINK-4017, 42.534987, 136.764281, 543.16
STARLINK-4039, -33.115679, -151.211078, 550.86
STARLINK-4014, 29.138392, 155.290682, 540.63
STARLINK-4029, -52.756031, -102.249224, 559.15
STARLINK-4005, 42.485237, 42.982987, 543.07
STARLINK-3981, -51.541464, -69.637655, 559.09
STARLINK-4032, -42.496522, -43.279974, 554.86
STARLINK-4078, -13.944160, -10.859854, 543.78
STARLINK-4035, -45.569172, -130.891973, 556.11
STARLINK-3945, -42.599583, -136.836942, 554.80
STARLINK-3993, 52.767868, 77.595455, 545.06
STARLINK-3946, 32.986922, 28.636772, 541.28
STARLINK-4072, -29.243858, -24.822918, 549.35
STARLINK-4041, 46.537303, 132.896432, 544.05
STARLINK-4025, 17.987347, 13.745427, 539.70
STARLINK-4018, -23.868317, -14.429704, 547.07
STARLINK-4030, -53.060972, -76.697783, 559.03
STARLINK-3987, 23.769965, 13.922857, 540.13
STARLINK-4034, 34.283188, 153.963751, 541.43
STARLINK-4003, 32.743732, 141.212907, 541.33
STARLINK-4033, -19.857756, -10.770502, 545.49
STARLINK-4020, -14.208826, -179.355925, 544.05
STARLINK-3999, 45.299904, 121.067099, 543.60
STARLINK-3844, 1.763330, 168.467647, 540.50
STARLINK-3970, 17.709973, 156.043168, 539.67
STARLINK-4007, -52.674433, -87.541804, 558.98
STARLINK-3962, 29.376881, 14.512810, 540.81
STARLINK-4091, -25.664020, -130.964751, 547.64
STARLINK-4089, 6.096802, -105.668387, 540.16
STARLINK-4083, 21.894544, -92.837181, 540.32
STARLINK-4086, 36.423039, -76.949318, 542.18
STARLINK-4108, 53.304294, -24.088016, 545.57
STARLINK-4080, 49.885445, 7.822283, 544.70
STARLINK-4043, -29.564015, -134.853717, 549.22
STARLINK-4036, 9.797193, 62.397540, 539.56
STARLINK-4092, 25.420197, 49.069562, 540.54
STARLINK-4048, -22.023875, 87.281141, 546.68
STARLINK-4049, 39.509434, 32.072787, 542.58
STARLINK-4065, -53.303172, 155.910251, 559.26
STARLINK-4046, -6.317187, 74.419547, 541.70
STARLINK-4188, -39.543031, -148.095027, 553.58
STARLINK-4208, -36.510546, 103.173923, 552.33
STARLINK-4168, -49.927508, -172.272680, 557.94
STARLINK-4212, -51.605007, -179.987644, 558.54
STARLINK-4206, -9.989047, -117.749600, 542.91
STARLINK-4202, -47.995104, 125.436934, 556.94
STARLINK-4197, 18.013397, -106.230317, 539.83
STARLINK-4187, 29.438857, 45.319216, 540.71
STARLINK-3809, 32.938690, -91.422848, 541.09
STARLINK-4184, 2.081404, -118.674580, 540.18
STARLINK-4189, 52.716220, -17.845855, 545.40
STARLINK-4204, 45.500803, -71.050106, 543.85
STARLINK-4209, 42.518823, 16.790626, 543.09
STARLINK-4201, 51.569701, -50.598423, 545.22
STARLINK-4199, 13.788919, 49.261420, 539.74
STARLINK-4198, 51.540611, -9.613463, 545.03
STARLINK-4196, -2.250606, 61.450154, 541.23
STARLINK-4191, 29.116539, 35.310836, 540.62
STARLINK-4112, -52.724570, 162.106928, 558.86
STARLINK-4010, -18.158703, 73.891129, 545.11
STARLINK-4270, -45.559528, 109.083661, 556.11
STARLINK-4267, -33.097903, 88.767718, 550.60
STARLINK-4274, -42.577997, -163.320203, 554.78
STARLINK-4272, -52.748184, 137.679698, 558.95
STARLINK-4126, -13.969296, -130.883326, 543.50
STARLINK-4261, -51.550270, 170.332644, 558.63
STARLINK-4266, 14.058974, -119.492604, 539.86
